,speaker,minute,text,label,prob,sentiment
1159,Chris Wallace,21:25,"All right, let him-",13,0.19503205,neutral
1160,Chris Wallace,21:25,"All right, let him-",14,0.144295,optimism
1161,Vice President Joe Biden,21:25,"I was asked to bring back Chrysler and General Motors. He brought them back right here in the state of Ohio and Michigan. He blew it. They’re gone. He blew it. And in fact, they’re gone-",15,0.20525995,realization
1162,Vice President Joe Biden,21:25,"I was asked to bring back Chrysler and General Motors. He brought them back right here in the state of Ohio and Michigan. He blew it. They’re gone. He blew it. And in fact, they’re gone-",6,0.15990652,disappointment
1163,Vice President Joe Biden,21:25,"I was asked to bring back Chrysler and General Motors. He brought them back right here in the state of Ohio and Michigan. He blew it. They’re gone. He blew it. And in fact, they’re gone-",13,0.1072723,neutral
1164,President Donald J. Trump,21:34,Ohio had the best year it’s ever had last year. Michigan had the best year they’ve ever had.,0,0.3507416,admiration
1165,President Donald J. Trump,21:34,Ohio had the best year it’s ever had last year. Michigan had the best year they’ve ever had.,11,0.110717036,joy
1166,President Donald J. Trump,21:34,Ohio had the best year it’s ever had last year. Michigan had the best year they’ve ever had.,3,0.10281372,approval
1167,Vice President Joe Biden,21:40,That is not true.,7,0.4814878,disapproval
1168,Vice President Joe Biden,21:40,That is not true.,6,0.119130276,disappointment
1169,Vice President Joe Biden,21:40,That is not true.,2,0.079525806,annoyance
1170,President Donald J. Trump,21:41,"Many car companies came in from Germany, from Japan, went to Michigan, went to Ohio and they didn’t come in with you. [crosstalk 00:21:47].",15,0.20461328,realization
1171,President Donald J. Trump,21:41,"Many car companies came in from Germany, from Japan, went to Michigan, went to Ohio and they didn’t come in with you. [crosstalk 00:21:47].",13,0.17250864,neutral
1172,President Donald J. Trump,21:41,"Many car companies came in from Germany, from Japan, went to Michigan, went to Ohio and they didn’t come in with you. [crosstalk 00:21:47].",7,0.162385,disapproval
1173,Chris Wallace,21:47,"Mr. Vice President, go ahead.",3,0.21385841,approval
1174,Chris Wallace,21:47,"Mr. Vice President, go ahead.",13,0.18154591,neutral
1175,Chris Wallace,21:47,"Mr. Vice President, go ahead.",14,0.17264296,optimism
1176,Vice President Joe Biden,21:48,And so you take a look at what he’s actually done. He’s done very little. His trade deals are the same way. He talks about these great trade deals. He talks about the art of the deal. China’s perfected the art of the steel. We have a higher deficit with China now than we did before. We have the highest trade deficit-,0,0.28797323,admiration
1177,Vice President Joe Biden,21:48,And so you take a look at what he’s actually done. He’s done very little. His trade deals are the same way. He talks about these great trade deals. He talks about the art of the deal. China’s perfected the art of the steel. We have a higher deficit with China now than we did before. We have the highest trade deficit-,15,0.17622016,realization
1178,Vice President Joe Biden,21:48,And so you take a look at what he’s actually done. He’s done very little. His trade deals are the same way. He talks about these great trade deals. He talks about the art of the deal. China’s perfected the art of the steel. We have a higher deficit with China now than we did before. We have the highest trade deficit-,3,0.15488732,approval
1179,President Donald J. Trump,22:06,China ate your lunch- [crosstalk 00:00:22:07].,13,0.32333058,neutral
1180,President Donald J. Trump,22:06,China ate your lunch- [crosstalk 00:00:22:07].,11,0.12611169,joy
1181,President Donald J. Trump,22:06,China ate your lunch- [crosstalk 00:00:22:07].,3,0.10824199,approval
1182,Vice President Joe Biden,22:08,… with Mexico.,13,0.44544894,neutral
1183,Vice President Joe Biden,22:08,… with Mexico.,3,0.14295346,approval
1184,Vice President Joe Biden,22:08,… with Mexico.,15,0.0664816,realization
1185,President Donald J. Trump,22:09,"China ate your lunch, Joe. And no wonder your son goes in and he takes out billions of dollars. He takes out billions of dollars to manage. He makes millions of dollars. And also, while we’re at it, why is it just out of curiosity, the mayor of Moscow’s wife gave you a son three and a half million dollars?",5,0.52616966,curiosity
1186,President Donald J. Trump,22:09,"China ate your lunch, Joe. And no wonder your son goes in and he takes out billions of dollars. He takes out billions of dollars to manage. He makes millions of dollars. And also, while we’re at it, why is it just out of curiosity, the mayor of Moscow’s wife gave you a son three and a half million dollars?",4,0.16489099,confusion
1187,President Donald J. Trump,22:09,"China ate your lunch, Joe. And no wonder your son goes in and he takes out billions of dollars. He takes out billions of dollars to manage. He makes millions of dollars. And also, while we’re at it, why is it just out of curiosity, the mayor of Moscow’s wife gave you a son three and a half million dollars?",17,0.11934517,surprise
1188,Vice President Joe Biden,22:28,That is not true.,7,0.4814878,disapproval
1189,Vice President Joe Biden,22:28,That is not true.,6,0.119130276,disappointment
1190,Vice President Joe Biden,22:28,That is not true.,2,0.079525806,annoyance
1191,President Donald J. Trump,22:28,What did he do to deserve it? What did he do with-,5,0.48080954,curiosity
1192,President Donald J. Trump,22:28,What did he do to deserve it? What did he do with-,4,0.33946943,confusion
1193,President Donald J. Trump,22:28,What did he do to deserve it? What did he do with-,13,0.03414728,neutral
1194,Vice President Joe Biden,22:31,None of that is true.,7,0.47723415,disapproval
1195,Vice President Joe Biden,22:31,None of that is true.,6,0.13736755,disappointment
1196,Vice President Joe Biden,22:31,None of that is true.,15,0.07069581,realization
1197,President Donald J. Trump,22:31,"… to deserve $183,000?",5,0.53998595,curiosity
1198,President Donald J. Trump,22:31,"… to deserve $183,000?",4,0.239232,confusion
1199,President Donald J. Trump,22:31,"… to deserve $183,000?",13,0.06661008,neutral
1200,Chris Wallace,22:31,"Sir, you’ve asked him a question, let him answer it.",5,0.22541705,curiosity
1201,Chris Wallace,22:31,"Sir, you’ve asked him a question, let him answer it.",13,0.20025133,neutral
1202,Chris Wallace,22:31,"Sir, you’ve asked him a question, let him answer it.",4,0.11130957,confusion
1203,Vice President Joe Biden,22:37,None of that is true.,7,0.47723415,disapproval
1204,Vice President Joe Biden,22:37,None of that is true.,6,0.13736755,disappointment
1205,Vice President Joe Biden,22:37,None of that is true.,15,0.07069581,realization
1206,President Donald J. Trump,22:38,"Oh really, he didn’t get three and a half million?",5,0.27516642,curiosity
1207,President Donald J. Trump,22:38,"Oh really, he didn’t get three and a half million?",17,0.27086303,surprise
1208,President Donald J. Trump,22:38,"Oh really, he didn’t get three and a half million?",4,0.22845037,confusion
1209,Chris Wallace,22:39,Mr. President-,13,0.29751393,neutral
1210,Chris Wallace,22:39,Mr. President-,0,0.185002,admiration
1211,Chris Wallace,22:39,Mr. President-,3,0.15237737,approval
1212,Vice President Joe Biden,22:40,Is totally-,13,0.23552026,neutral
1213,Vice President Joe Biden,22:40,Is totally-,3,0.16368057,approval
1214,Vice President Joe Biden,22:40,Is totally-,0,0.14863679,admiration
1215,Chris Wallace,22:41,"Mr. President, please. You’ve asked a question- [crosstalk 00:22:41]",5,0.33303583,curiosity
1216,Chris Wallace,22:41,"Mr. President, please. You’ve asked a question- [crosstalk 00:22:41]",10,0.15697704,gratitude
1217,Chris Wallace,22:41,"Mr. President, please. You’ve asked a question- [crosstalk 00:22:41]",4,0.15050165,confusion
1218,Vice President Joe Biden,22:41,Totally discredited. Totally discredited. And by the way-,7,0.26685804,disapproval
1219,Vice President Joe Biden,22:41,Totally discredited. Totally discredited. And by the way-,6,0.15675534,disappointment
1220,Vice President Joe Biden,22:41,Totally discredited. Totally discredited. And by the way-,2,0.13798644,annoyance
1221,President Donald J. Trump,22:45,"Well wait, he didn’t get three and a half million dollars, Joe?",5,0.3852692,curiosity
1222,President Donald J. Trump,22:45,"Well wait, he didn’t get three and a half million dollars, Joe?",4,0.32813045,confusion
1223,President Donald J. Trump,22:45,"Well wait, he didn’t get three and a half million dollars, Joe?",17,0.095122516,surprise
1224,Vice President Joe Biden,22:48,Mr. Vice-,13,0.34659606,neutral
1225,Vice President Joe Biden,22:48,Mr. Vice-,0,0.15256278,admiration
1226,Vice President Joe Biden,22:48,Mr. Vice-,3,0.15183462,approval
1227,President Donald J. Trump,22:48,He got three and a half million-,13,0.17394413,neutral
1228,President Donald J. Trump,22:48,He got three and a half million-,15,0.1562103,realization
1229,President Donald J. Trump,22:48,He got three and a half million-,3,0.15001895,approval
1230,Chris Wallace,22:49,Mr. President.,13,0.26092407,neutral
1231,Chris Wallace,22:49,Mr. President.,0,0.23123063,admiration
1232,Chris Wallace,22:49,Mr. President.,3,0.15343174,approval
1233,President Donald J. Trump,22:49,… dollars.,13,0.35371888,neutral
1234,President Donald J. Trump,22:49,… dollars.,3,0.14535567,approval
1235,President Donald J. Trump,22:49,… dollars.,15,0.087362625,realization
1236,Vice President Joe Biden,22:50,That is not true.,7,0.4814878,disapproval
1237,Vice President Joe Biden,22:50,That is not true.,6,0.119130276,disappointment
1238,Vice President Joe Biden,22:50,That is not true.,2,0.079525806,annoyance
1239,President Donald J. Trump,22:51,"Oh, really?",5,0.3639635,curiosity
1240,President Donald J. Trump,22:51,"Oh, really?",17,0.23931594,surprise
1241,President Donald J. Trump,22:51,"Oh, really?",4,0.19748865,confusion
1242,Chris Wallace,22:51,"Mr. President, it’s an open discussion. Please- [crosstalk 00:22:56]",10,0.4965143,gratitude
1243,Chris Wallace,22:51,"Mr. President, it’s an open discussion. Please- [crosstalk 00:22:56]",3,0.108485125,approval
1244,Chris Wallace,22:51,"Mr. President, it’s an open discussion. Please- [crosstalk 00:22:56]",13,0.05197073,neutral
1245,President Donald J. Trump,22:56,It’s a fact.,3,0.2546576,approval
1246,President Donald J. Trump,22:56,It’s a fact.,15,0.22292289,realization
1247,President Donald J. Trump,22:56,It’s a fact.,13,0.18660639,neutral
1248,Vice President Joe Biden,22:57,It is not a fact.,7,0.48651537,disapproval
1249,Vice President Joe Biden,22:57,It is not a fact.,13,0.086017445,neutral
1250,Vice President Joe Biden,22:57,It is not a fact.,2,0.079266295,annoyance
1251,Chris Wallace,22:57,"Well, you have raised an issue, let the Vice President answer.",3,0.1563373,approval
1252,Chris Wallace,22:57,"Well, you have raised an issue, let the Vice President answer.",13,0.15080538,neutral
1253,Chris Wallace,22:57,"Well, you have raised an issue, let the Vice President answer.",15,0.1457689,realization
1254,Vice President Joe Biden,23:00,It’s been totally discredited.,7,0.27547756,disapproval
1255,Vice President Joe Biden,23:00,It’s been totally discredited.,6,0.23255189,disappointment
1256,Vice President Joe Biden,23:00,It’s been totally discredited.,2,0.10070973,annoyance
1257,President Donald J. Trump,23:01,"Did Burisma pay him 183,000 a month, with no experience in energy?",5,0.4717312,curiosity
1258,President Donald J. Trump,23:01,"Did Burisma pay him 183,000 a month, with no experience in energy?",4,0.344385,confusion
1259,President Donald J. Trump,23:01,"Did Burisma pay him 183,000 a month, with no experience in energy?",13,0.037256006,neutral
1260,Chris Wallace,23:06,Mr. President-,13,0.29751393,neutral
1261,Chris Wallace,23:06,Mr. President-,0,0.185002,admiration
1262,Chris Wallace,23:06,Mr. President-,3,0.15237737,approval
1263,Vice President Joe Biden,23:07,My son did nothing wrong at Barisma-,15,0.15866816,realization
1264,Vice President Joe Biden,23:07,My son did nothing wrong at Barisma-,3,0.15692951,approval
1265,Vice President Joe Biden,23:07,My son did nothing wrong at Barisma-,16,0.1313144,sadness
1266,President Donald J. Trump,23:10,I think he did.,4,0.38775632,confusion
1267,President Donald J. Trump,23:10,I think he did.,15,0.113025546,realization
1268,President Donald J. Trump,23:10,I think he did.,13,0.1028548,neutral
1269,Chris Wallace,23:10,"Mr. President, let him answer. [crosstalk 00:23:13].",13,0.31807566,neutral
1270,Chris Wallace,23:10,"Mr. President, let him answer. [crosstalk 00:23:13].",3,0.19365889,approval
1271,Chris Wallace,23:10,"Mr. President, let him answer. [crosstalk 00:23:13].",1,0.06619142,anger
1272,Vice President Joe Biden,23:11,"He doesn’t want to let me answer, because he knows I have the truth. His position has been totally thoroughly discredited-",7,0.33037272,disapproval
1273,Vice President Joe Biden,23:11,"He doesn’t want to let me answer, because he knows I have the truth. His position has been totally thoroughly discredited-",6,0.118373804,disappointment
1274,Vice President Joe Biden,23:11,"He doesn’t want to let me answer, because he knows I have the truth. His position has been totally thoroughly discredited-",2,0.11547614,annoyance
1275,President Donald J. Trump,23:20,By who?,5,0.46577507,curiosity
1276,President Donald J. Trump,23:20,By who?,4,0.34540737,confusion
1277,President Donald J. Trump,23:20,By who?,13,0.04282761,neutral
1278,Vice President Joe Biden,23:20,And you can-,13,0.28011912,neutral
1279,Vice President Joe Biden,23:20,And you can-,3,0.24403362,approval
1280,Vice President Joe Biden,23:20,And you can-,14,0.13181198,optimism
1281,President Donald J. Trump,23:20,The media.,13,0.4751033,neutral
1282,President Donald J. Trump,23:20,The media.,3,0.11751516,approval
1283,President Donald J. Trump,23:20,The media.,15,0.06200402,realization
1284,Vice President Joe Biden,23:20,"by everybody. Well, by the media, by our allies.",3,0.27616057,approval
1285,Vice President Joe Biden,23:20,"by everybody. Well, by the media, by our allies.",0,0.19696324,admiration
1286,Vice President Joe Biden,23:20,"by everybody. Well, by the media, by our allies.",13,0.15767016,neutral
1287,President Donald J. Trump,23:23,"By the media, because they refuse to talk about it-",7,0.36544678,disapproval
1288,President Donald J. Trump,23:23,"By the media, because they refuse to talk about it-",1,0.17747502,anger
1289,President Donald J. Trump,23:23,"By the media, because they refuse to talk about it-",2,0.14142689,annoyance
1290,Vice President Joe Biden,23:23,By the World Bank-,13,0.37034598,neutral
1291,Vice President Joe Biden,23:23,By the World Bank-,3,0.14211306,approval
1292,Vice President Joe Biden,23:23,By the World Bank-,15,0.11514754,realization
1293,President Donald J. Trump,23:24,… because they’re embarrassed.,6,0.18936385,disappointment
1294,President Donald J. Trump,23:24,… because they’re embarrassed.,7,0.15374655,disapproval
1295,President Donald J. Trump,23:24,… because they’re embarrassed.,2,0.13271959,annoyance
1296,Vice President Joe Biden,23:27,"By everyone, has discredited. And matter of fact [crosstalk 00:23:30] Matter of fact-",7,0.23395103,disapproval
1297,Vice President Joe Biden,23:27,"By everyone, has discredited. And matter of fact [crosstalk 00:23:30] Matter of fact-",6,0.17996024,disappointment
1298,Vice President Joe Biden,23:27,"By everyone, has discredited. And matter of fact [crosstalk 00:23:30] Matter of fact-",15,0.12962092,realization
1299,Chris Wallace,23:30,"Mr. President, please stop.",1,0.33692467,anger
1300,Chris Wallace,23:30,"Mr. President, please stop.",2,0.17483227,annoyance
1301,Chris Wallace,23:30,"Mr. President, please stop.",7,0.155111,disapproval
1302,Vice President Joe Biden,23:31,Even the people who testified under oath-,13,0.32825494,neutral
1303,Vice President Joe Biden,23:31,Even the people who testified under oath-,15,0.15149018,realization
1304,Vice President Joe Biden,23:31,Even the people who testified under oath-,3,0.14731047,approval
1305,President Donald J. Trump,23:33,"So let me ask you this, Joe- [crosstalk 00:23:35].",5,0.4628839,curiosity
1306,President Donald J. Trump,23:33,"So let me ask you this, Joe- [crosstalk 00:23:35].",4,0.19665498,confusion
1307,President Donald J. Trump,23:33,"So let me ask you this, Joe- [crosstalk 00:23:35].",13,0.07127446,neutral
1308,Chris Wallace,23:36,"Go ahead, I’m listening to you.",13,0.23562852,neutral
1309,Chris Wallace,23:36,"Go ahead, I’m listening to you.",3,0.1881924,approval
1310,Chris Wallace,23:36,"Go ahead, I’m listening to you.",14,0.09869928,optimism
1311,Vice President Joe Biden,23:37,Even the people under-,13,0.24204366,neutral
1312,Vice President Joe Biden,23:37,Even the people under-,15,0.15129825,realization
1313,Vice President Joe Biden,23:37,Even the people under-,7,0.10813894,disapproval
1314,President Donald J. Trump,23:38,He got three and a half million dollars from Moscow.,3,0.19845435,approval
1315,President Donald J. Trump,23:38,He got three and a half million dollars from Moscow.,15,0.19261113,realization
1316,President Donald J. Trump,23:38,He got three and a half million dollars from Moscow.,13,0.16737394,neutral
1317,Vice President Joe Biden,23:40,… testified under oath in his administration said I did my job and I did it very well.,0,0.30088577,admiration
1318,Vice President Joe Biden,23:40,… testified under oath in his administration said I did my job and I did it very well.,3,0.24554518,approval
1319,Vice President Joe Biden,23:40,… testified under oath in his administration said I did my job and I did it very well.,10,0.096430615,gratitude
1320,President Donald J. Trump,23:47,"Oh, really?",5,0.3639635,curiosity
1321,President Donald J. Trump,23:47,"Oh, really?",17,0.23931594,surprise
1322,President Donald J. Trump,23:47,"Oh, really?",4,0.19748865,confusion
1323,Vice President Joe Biden,23:47,I did it honorably.,0,0.32570085,admiration
1324,Vice President Joe Biden,23:47,I did it honorably.,10,0.26925126,gratitude
1325,Vice President Joe Biden,23:47,I did it honorably.,3,0.14372565,approval
1326,President Donald J. Trump,23:47,I’d like to know who they are.,12,0.33732226,love
1327,President Donald J. Trump,23:47,I’d like to know who they are.,5,0.1434379,curiosity
1328,President Donald J. Trump,23:47,I’d like to know who they are.,0,0.08304264,admiration
1329,Vice President Joe Biden,23:48,"Well, I’ll give you the list of the people who-",14,0.22754797,optimism
1330,Vice President Joe Biden,23:48,"Well, I’ll give you the list of the people who-",3,0.17105941,approval
1331,Vice President Joe Biden,23:48,"Well, I’ll give you the list of the people who-",5,0.13261062,curiosity
1332,President Donald J. Trump,23:50,I’ll fire them.,1,0.31279033,anger
1333,President Donald J. Trump,23:50,I’ll fire them.,2,0.1257167,annoyance
1334,President Donald J. Trump,23:50,I’ll fire them.,14,0.103759445,optimism
1335,Chris Wallace,23:50,"No, no. Go ahead, sir.",7,0.3610403,disapproval
1336,Chris Wallace,23:50,"No, no. Go ahead, sir.",1,0.12119651,anger
1337,Chris Wallace,23:50,"No, no. Go ahead, sir.",2,0.09726655,annoyance
1338,Vice President Joe Biden,23:51,"I’m sure that you’ve already fired most of them, because they did a good job.",0,0.24994875,admiration
1339,Vice President Joe Biden,23:51,"I’m sure that you’ve already fired most of them, because they did a good job.",3,0.18627395,approval
1340,Vice President Joe Biden,23:51,"I’m sure that you’ve already fired most of them, because they did a good job.",15,0.12143471,realization
1341,President Donald J. Trump,23:54,Some people don’t do a good job.,7,0.33929756,disapproval
1342,President Donald J. Trump,23:54,Some people don’t do a good job.,6,0.29385048,disappointment
1343,President Donald J. Trump,23:54,Some people don’t do a good job.,16,0.08518788,sadness
1344,Vice President Joe Biden,23:55,"Well, here’s the- [crosstalk 00:23:57]",13,0.2919903,neutral
1345,Vice President Joe Biden,23:55,"Well, here’s the- [crosstalk 00:23:57]",3,0.18659514,approval
1346,Vice President Joe Biden,23:55,"Well, here’s the- [crosstalk 00:23:57]",15,0.101940505,realization
1347,Chris Wallace,23:57,"Go ahead. You get the- [crosstalk 00:23:57] Wait a minute. You get the final word, Mr.-",13,0.19978623,neutral
1348,Chris Wallace,23:57,"Go ahead. You get the- [crosstalk 00:23:57] Wait a minute. You get the final word, Mr.-",5,0.16695726,curiosity
1349,Chris Wallace,23:57,"Go ahead. You get the- [crosstalk 00:23:57] Wait a minute. You get the final word, Mr.-",14,0.112821214,optimism
1350,Vice President Joe Biden,23:59,"Well, it’s hard to get any word in with this clown. Excuse me, this person.",6,0.23364626,disappointment
1351,Vice President Joe Biden,23:59,"Well, it’s hard to get any word in with this clown. Excuse me, this person.",2,0.16333264,annoyance
1352,Vice President Joe Biden,23:59,"Well, it’s hard to get any word in with this clown. Excuse me, this person.",16,0.15439376,sadness
1353,President Donald J. Trump,24:02,"Hey, let me just tell you, Joe-",11,0.14784758,joy
1354,President Donald J. Trump,24:02,"Hey, let me just tell you, Joe-",8,0.12618496,excitement
1355,President Donald J. Trump,24:02,"Hey, let me just tell you, Joe-",13,0.12198622,neutral
1356,Vice President Joe Biden,24:03,"No, no. Mr. President- [crosstalk 00:24:05]",7,0.51842445,disapproval
1357,Vice President Joe Biden,24:03,"No, no. Mr. President- [crosstalk 00:24:05]",13,0.08239733,neutral
1358,Vice President Joe Biden,24:03,"No, no. Mr. President- [crosstalk 00:24:05]",6,0.069007084,disappointment
1359,President Donald J. Trump,24:04,"Three and a half million, Joe.",13,0.34357744,neutral
1360,President Donald J. Trump,24:04,"Three and a half million, Joe.",3,0.1844079,approval
1361,President Donald J. Trump,24:04,"Three and a half million, Joe.",0,0.09869005,admiration
1362,Vice President Joe Biden,24:06,That is simply not true.,7,0.45702744,disapproval
1363,Vice President Joe Biden,24:06,That is simply not true.,6,0.1306046,disappointment
1364,Vice President Joe Biden,24:06,That is simply not true.,2,0.084183455,annoyance
1365,President Donald J. Trump,24:07,Why did he deserve three and a half million from Moscow?,5,0.48706022,curiosity
1366,President Donald J. Trump,24:07,Why did he deserve three and a half million from Moscow?,4,0.32143033,confusion
1367,President Donald J. Trump,24:07,Why did he deserve three and a half million from Moscow?,13,0.03496953,neutral
1368,Vice President Joe Biden,24:09,"Look, here’s the deal. We want to talk about families and ethics. I don’t want to do that. I mean, his family, we could talk about all night. His family’s already-",7,0.18165323,disapproval
1369,Vice President Joe Biden,24:09,"Look, here’s the deal. We want to talk about families and ethics. I don’t want to do that. I mean, his family, we could talk about all night. His family’s already-",3,0.16396478,approval
1370,Vice President Joe Biden,24:09,"Look, here’s the deal. We want to talk about families and ethics. I don’t want to do that. I mean, his family, we could talk about all night. His family’s already-",13,0.13713185,neutral
1371,President Donald J. Trump,24:19,My family-,11,0.18875968,joy
1372,President Donald J. Trump,24:19,My family-,13,0.14507335,neutral
1373,President Donald J. Trump,24:19,My family-,3,0.10872514,approval
1374,Chris Wallace,24:20,"No, no- [crosstalk 00:06:20].",7,0.4897481,disapproval
1375,Chris Wallace,24:20,"No, no- [crosstalk 00:06:20].",13,0.09663995,neutral
1376,Chris Wallace,24:20,"No, no- [crosstalk 00:06:20].",6,0.0700593,disappointment
1377,President Donald J. Trump,24:20,My family lost a fortune by coming down and helping us with governance.,16,0.49172384,sadness
1378,President Donald J. Trump,24:20,My family lost a fortune by coming down and helping us with governance.,6,0.25700116,disappointment
1379,President Donald J. Trump,24:20,My family lost a fortune by coming down and helping us with governance.,15,0.05304007,realization
1380,Vice President Joe Biden,24:24,And that’s such a- [crosstalk 00:24:25],17,0.20677176,surprise
1381,Vice President Joe Biden,24:24,And that’s such a- [crosstalk 00:24:25],13,0.15604576,neutral
1382,Vice President Joe Biden,24:24,And that’s such a- [crosstalk 00:24:25],15,0.13508086,realization
1383,Chris Wallace,24:25,Mr. President-,13,0.29751393,neutral
1384,Chris Wallace,24:25,Mr. President-,0,0.185002,admiration
1385,Chris Wallace,24:25,Mr. President-,3,0.15237737,approval
1386,President Donald J. Trump,24:26,Every single one of them lost a fortune-,16,0.425244,sadness
1387,President Donald J. Trump,24:26,Every single one of them lost a fortune-,6,0.21867067,disappointment
1388,President Donald J. Trump,24:26,Every single one of them lost a fortune-,15,0.0793791,realization
1389,Vice President Joe Biden,24:27,"This is not about my family or his family. It’s about your family, the American people. [crosstalk 00:24:32] That’s not true. It doesn’t want to talk about what you need. You, the American people, it’s about you. That’s what we’re talking about here. [crosstalk 00:24:42]",7,0.4493093,disapproval
1390,Vice President Joe Biden,24:27,"This is not about my family or his family. It’s about your family, the American people. [crosstalk 00:24:32] That’s not true. It doesn’t want to talk about what you need. You, the American people, it’s about you. That’s what we’re talking about here. [crosstalk 00:24:42]",2,0.12786445,annoyance
1391,Vice President Joe Biden,24:27,"This is not about my family or his family. It’s about your family, the American people. [crosstalk 00:24:32] That’s not true. It doesn’t want to talk about what you need. You, the American people, it’s about you. That’s what we’re talking about here. [crosstalk 00:24:42]",1,0.102654316,anger
1392,Chris Wallace,24:43,That’s the end of the segment. We’re moving on.,3,0.20710295,approval
1393,Chris Wallace,24:43,That’s the end of the segment. We’re moving on.,13,0.16931498,neutral
1394,Chris Wallace,24:43,That’s the end of the segment. We’re moving on.,15,0.13190986,realization
1395,Vice President Joe Biden,24:46,He didn’t take that.,7,0.4996303,disapproval
1396,Vice President Joe Biden,24:46,He didn’t take that.,6,0.10686154,disappointment
1397,Vice President Joe Biden,24:46,He didn’t take that.,2,0.07905505,annoyance
1398,Chris Wallace,24:47,Vice President-,13,0.3749808,neutral
1399,Chris Wallace,24:47,Vice President-,3,0.15692298,approval
1400,Chris Wallace,24:47,Vice President-,0,0.07289043,admiration
1401,President Donald J. Trump,24:47,"Chris, can I be honest? It’s a very important question-",5,0.5041278,curiosity
1402,President Donald J. Trump,24:47,"Chris, can I be honest? It’s a very important question-",4,0.25338727,confusion
1403,President Donald J. Trump,24:47,"Chris, can I be honest? It’s a very important question-",13,0.04552181,neutral
1404,Vice President Joe Biden,24:49,Try to be honest.,14,0.25313243,optimism
1405,Vice President Joe Biden,24:49,Try to be honest.,3,0.21825017,approval
1406,Vice President Joe Biden,24:49,Try to be honest.,13,0.088098265,neutral
1407,Chris Wallace,24:50,No.,7,0.53807276,disapproval
1408,Chris Wallace,24:50,No.,6,0.09152137,disappointment
1409,Chris Wallace,24:50,No.,13,0.07379731,neutral
1410,President Donald J. Trump,24:50,He stood up-,0,0.20957646,admiration
1411,President Donald J. Trump,24:50,He stood up-,13,0.18764748,neutral
1412,President Donald J. Trump,24:50,He stood up-,3,0.17296995,approval
1413,Chris Wallace,24:52,The answer to the question is no.,7,0.4969426,disapproval
1414,Chris Wallace,24:52,The answer to the question is no.,13,0.07898407,neutral
1415,Chris Wallace,24:52,The answer to the question is no.,6,0.07204206,disappointment
1416,President Donald J. Trump,24:53,… and the threatened Ukraine-,9,0.5249862,fear
1417,President Donald J. Trump,24:53,… and the threatened Ukraine-,16,0.09058989,sadness
1418,President Donald J. Trump,24:53,… and the threatened Ukraine-,1,0.062759556,anger
1419,Chris Wallace,24:55,Sir-,13,0.37992308,neutral
1420,Chris Wallace,24:55,Sir-,3,0.10198391,approval
1421,Chris Wallace,24:55,Sir-,0,0.074097976,admiration
1422,President Donald J. Trump,24:55,… with a billion dollars-,13,0.1985589,neutral
1423,President Donald J. Trump,24:55,… with a billion dollars-,8,0.12469474,excitement
1424,President Donald J. Trump,24:55,… with a billion dollars-,0,0.11690677,admiration
1425,Vice President Joe Biden,24:57,That is absolutely not true.,7,0.51371425,disapproval
1426,Vice President Joe Biden,24:57,That is absolutely not true.,6,0.10664534,disappointment
1427,Vice President Joe Biden,24:57,That is absolutely not true.,2,0.08202089,annoyance
1428,Chris Wallace,25:01,"Stop. [crosstalk 00:25:02] Gentlemen, I hate to raise my voice, but I- [crosstalk 00:25:05] Why should I be different than the two of you? So here’s the deal.",1,0.44603965,anger
1429,Chris Wallace,25:01,"Stop. [crosstalk 00:25:02] Gentlemen, I hate to raise my voice, but I- [crosstalk 00:25:05] Why should I be different than the two of you? So here’s the deal.",2,0.17698555,annoyance
1430,Chris Wallace,25:01,"Stop. [crosstalk 00:25:02] Gentlemen, I hate to raise my voice, but I- [crosstalk 00:25:05] Why should I be different than the two of you? So here’s the deal.",5,0.09146103,curiosity
1431,Vice President Joe Biden,25:09,That’s a good point.,0,0.36546823,admiration
1432,Vice President Joe Biden,25:09,That’s a good point.,3,0.1744437,approval
1433,Vice President Joe Biden,25:09,That’s a good point.,10,0.13571496,gratitude
1434,Chris Wallace,25:09,"We have six segments. We have ended that segment. We’re going to go to the next segment. In that segment, you each are going to have two uninterrupted moments. In those two interrupted minutes, Mr. President, you can say anything you want. I’m going to ask a question about race, but if you want to answer about something else, go ahead. But I think that the country would be better served, if we allowed both people to speak with fewer interruptions. I’m appealing to you, sir, to do that.",14,0.39488012,optimism
1435,Chris Wallace,25:09,"We have six segments. We have ended that segment. We’re going to go to the next segment. In that segment, you each are going to have two uninterrupted moments. In those two interrupted minutes, Mr. President, you can say anything you want. I’m going to ask a question about race, but if you want to answer about something else, go ahead. But I think that the country would be better served, if we allowed both people to speak with fewer interruptions. I’m appealing to you, sir, to do that.",3,0.19043308,approval
1436,Chris Wallace,25:09,"We have six segments. We have ended that segment. We’re going to go to the next segment. In that segment, you each are going to have two uninterrupted moments. In those two interrupted minutes, Mr. President, you can say anything you want. I’m going to ask a question about race, but if you want to answer about something else, go ahead. But I think that the country would be better served, if we allowed both people to speak with fewer interruptions. I’m appealing to you, sir, to do that.",15,0.065850265,realization
1437,President Donald J. Trump,25:37,"Well, and him too.",3,0.26687104,approval
1438,President Donald J. Trump,25:37,"Well, and him too.",0,0.22415148,admiration
1439,President Donald J. Trump,25:37,"Well, and him too.",13,0.17357919,neutral
