,speaker,minute,text,label,prob,sentiment
759,President Trump,30:54,"I never said, “Don’t wear them.”",7,0.46671322,disapproval
760,President Trump,30:54,"I never said, “Don’t wear them.”",13,0.08306024,neutral
761,President Trump,30:54,"I never said, “Don’t wear them.”",15,0.08285445,realization
762,Savannah Guthrie,30:55,"“Everyone put on a mask right now.” And the University of Washington says, you would save lives.",14,0.4327163,optimism
763,Savannah Guthrie,30:55,"“Everyone put on a mask right now.” And the University of Washington says, you would save lives.",3,0.17646882,approval
764,Savannah Guthrie,30:55,"“Everyone put on a mask right now.” And the University of Washington says, you would save lives.",15,0.081144206,realization
765,President Trump,30:57,"Savannah, University of Washington. And then, you have other places, say different things. You have a lot of… Hey. Dr. Fauci said, “Don’t wear a mask,” right?",5,0.24145874,curiosity
766,President Trump,30:57,"Savannah, University of Washington. And then, you have other places, say different things. You have a lot of… Hey. Dr. Fauci said, “Don’t wear a mask,” right?",4,0.16899127,confusion
767,President Trump,30:57,"Savannah, University of Washington. And then, you have other places, say different things. You have a lot of… Hey. Dr. Fauci said, “Don’t wear a mask,” right?",17,0.12393811,surprise
768,Savannah Guthrie,31:04,"At first, but then everybody agreed.",3,0.31315485,approval
769,Savannah Guthrie,31:04,"At first, but then everybody agreed.",15,0.21725462,realization
770,Savannah Guthrie,31:04,"At first, but then everybody agreed.",13,0.15231675,neutral
771,President Trump,31:07,"Oh, I don’t know. Then he changed his mind. But then, you have a report coming out two days ago, that 85% of the people wearing masks catch it.",4,0.30927134,confusion
772,President Trump,31:07,"Oh, I don’t know. Then he changed his mind. But then, you have a report coming out two days ago, that 85% of the people wearing masks catch it.",15,0.21405001,realization
773,President Trump,31:07,"Oh, I don’t know. Then he changed his mind. But then, you have a report coming out two days ago, that 85% of the people wearing masks catch it.",17,0.12446037,surprise
774,Savannah Guthrie,31:13,"I looked at that report, it’s not about mask wearing. It was neutral on the question of masks.",15,0.24068968,realization
775,Savannah Guthrie,31:13,"I looked at that report, it’s not about mask wearing. It was neutral on the question of masks.",7,0.15405865,disapproval
776,Savannah Guthrie,31:13,"I looked at that report, it’s not about mask wearing. It was neutral on the question of masks.",13,0.14366956,neutral
777,President Trump,31:17,"Savannah. We’re on the same side. I say, wear the mask. I’m fine with it.",3,0.42237344,approval
778,President Trump,31:17,"Savannah. We’re on the same side. I say, wear the mask. I’m fine with it.",13,0.114897475,neutral
779,President Trump,31:17,"Savannah. We’re on the same side. I say, wear the mask. I’m fine with it.",15,0.09281149,realization
780,Savannah Guthrie,31:20,Okay. Okay.,3,0.42580315,approval
781,Savannah Guthrie,31:20,Okay. Okay.,13,0.13475217,neutral
782,Savannah Guthrie,31:20,Okay. Okay.,0,0.10128566,admiration
783,President Trump,31:20,I have no problem. We’re on the same side.,3,0.38055274,approval
784,President Trump,31:20,I have no problem. We’re on the same side.,13,0.15436459,neutral
785,President Trump,31:20,I have no problem. We’re on the same side.,15,0.12896185,realization
786,Savannah Guthrie,31:22,"Let’s take a break. We’re going to get more questions, right after this.",5,0.23302665,curiosity
787,Savannah Guthrie,31:22,"Let’s take a break. We’re going to get more questions, right after this.",14,0.12334385,optimism
788,Savannah Guthrie,31:22,"Let’s take a break. We’re going to get more questions, right after this.",2,0.09313066,annoyance
789,President Trump,31:24,Thank you.,10,0.90423286,gratitude
790,President Trump,31:24,Thank you.,0,0.021913258,admiration
791,President Trump,31:24,Thank you.,3,0.012840634,approval
792,President Trump,31:24,(silence).,16,0.15954539,sadness
793,President Trump,31:24,(silence).,7,0.1567439,disapproval
794,President Trump,31:24,(silence).,13,0.14939605,neutral
795,Savannah,34:44,"And we’re back. We’re live in Miami with President Trump for a town hall. Live in Miami with President Trump for a town hall. Thank you again, Mr. President. We have another voter. Now, Christie Alonzo, come on out, Christie, she is leaning slightly towards you, she says. She voted for you in 2016. Christie, you ready? Take the mask off, hold the mic close, and let’s hear your question.",10,0.4485759,gratitude
796,Savannah,34:44,"And we’re back. We’re live in Miami with President Trump for a town hall. Live in Miami with President Trump for a town hall. Thank you again, Mr. President. We have another voter. Now, Christie Alonzo, come on out, Christie, she is leaning slightly towards you, she says. She voted for you in 2016. Christie, you ready? Take the mask off, hold the mic close, and let’s hear your question.",5,0.16798672,curiosity
797,Savannah,34:44,"And we’re back. We’re live in Miami with President Trump for a town hall. Live in Miami with President Trump for a town hall. Thank you again, Mr. President. We have another voter. Now, Christie Alonzo, come on out, Christie, she is leaning slightly towards you, she says. She voted for you in 2016. Christie, you ready? Take the mask off, hold the mic close, and let’s hear your question.",4,0.05397829,confusion
798,Cristy Montesinos Alonso,35:04,"Thank you for your service, Mr. President.",10,0.86195683,gratitude
799,Cristy Montesinos Alonso,35:04,"Thank you for your service, Mr. President.",0,0.040982813,admiration
800,Cristy Montesinos Alonso,35:04,"Thank you for your service, Mr. President.",3,0.020542892,approval
801,President Trump,35:06,Thank you. Thank you very much.,10,0.89314026,gratitude
802,President Trump,35:06,Thank you. Thank you very much.,0,0.031731468,admiration
803,President Trump,35:06,Thank you. Thank you very much.,3,0.014139809,approval
804,Cristy Montesinos Alonso,35:07,"We’re a hard-working middle-class family of four. My husband and I are both self-employed, and we have to get our own individual healthcare. As you know, healthcare costs have gone up considerably over the decades. And you had originally said you were going to repeal and replace Obamacare. What is your plan now in 2020 to make healthcare costs affordable for Americans like myself?",5,0.4649744,curiosity
805,Cristy Montesinos Alonso,35:07,"We’re a hard-working middle-class family of four. My husband and I are both self-employed, and we have to get our own individual healthcare. As you know, healthcare costs have gone up considerably over the decades. And you had originally said you were going to repeal and replace Obamacare. What is your plan now in 2020 to make healthcare costs affordable for Americans like myself?",4,0.19654606,confusion
806,Cristy Montesinos Alonso,35:07,"We’re a hard-working middle-class family of four. My husband and I are both self-employed, and we have to get our own individual healthcare. As you know, healthcare costs have gone up considerably over the decades. And you had originally said you were going to repeal and replace Obamacare. What is your plan now in 2020 to make healthcare costs affordable for Americans like myself?",15,0.057014354,realization
807,President Trump,35:29,"Good. So we got rid of the individual mandate on Obamacare, which was the worst part of Obamacare, and now you could actually say it’s not Obamacare because that’s how big it was, where you had to pay a fortune for the privilege of not having to pay for bad health insurance, so we got rid of that. That was a big, big thing. And by doing that, and we will always have… By the way, we’re always protecting people with pre-existing conditions, and I can’t say that more strongly, but we’ve been able to bring healthcare costs way down. Now, I took over Obamacare, got rid of the individual mandate, made it good, managed it much better. Remember, they had the $5 billion website disaster, and all of the problems they had. The problem with Obamacare, it’s not good. We’d like to terminate it, and we want a much less expensive healthcare that’s a much better healthcare, and that’s where we’re aiming. And if we can do that, and we have a very good chance of doing it, but we’ve also brought down the price of Obamacare. The problem with Obamacare, it basically is never going to be great, and I want to give great healthcare. So important. And thank you very much.",10,0.24947359,gratitude
808,President Trump,35:29,"Good. So we got rid of the individual mandate on Obamacare, which was the worst part of Obamacare, and now you could actually say it’s not Obamacare because that’s how big it was, where you had to pay a fortune for the privilege of not having to pay for bad health insurance, so we got rid of that. That was a big, big thing. And by doing that, and we will always have… By the way, we’re always protecting people with pre-existing conditions, and I can’t say that more strongly, but we’ve been able to bring healthcare costs way down. Now, I took over Obamacare, got rid of the individual mandate, made it good, managed it much better. Remember, they had the $5 billion website disaster, and all of the problems they had. The problem with Obamacare, it’s not good. We’d like to terminate it, and we want a much less expensive healthcare that’s a much better healthcare, and that’s where we’re aiming. And if we can do that, and we have a very good chance of doing it, but we’ve also brought down the price of Obamacare. The problem with Obamacare, it basically is never going to be great, and I want to give great healthcare. So important. And thank you very much.",0,0.14864552,admiration
809,President Trump,35:29,"Good. So we got rid of the individual mandate on Obamacare, which was the worst part of Obamacare, and now you could actually say it’s not Obamacare because that’s how big it was, where you had to pay a fortune for the privilege of not having to pay for bad health insurance, so we got rid of that. That was a big, big thing. And by doing that, and we will always have… By the way, we’re always protecting people with pre-existing conditions, and I can’t say that more strongly, but we’ve been able to bring healthcare costs way down. Now, I took over Obamacare, got rid of the individual mandate, made it good, managed it much better. Remember, they had the $5 billion website disaster, and all of the problems they had. The problem with Obamacare, it’s not good. We’d like to terminate it, and we want a much less expensive healthcare that’s a much better healthcare, and that’s where we’re aiming. And if we can do that, and we have a very good chance of doing it, but we’ve also brought down the price of Obamacare. The problem with Obamacare, it basically is never going to be great, and I want to give great healthcare. So important. And thank you very much.",14,0.14478587,optimism
810,Savannah,36:37,"Mr. President, I got a follow-up pre-existing conditions. This is such a big issue for voters.",15,0.18852428,realization
811,Savannah,36:37,"Mr. President, I got a follow-up pre-existing conditions. This is such a big issue for voters.",6,0.16481668,disappointment
812,Savannah,36:37,"Mr. President, I got a follow-up pre-existing conditions. This is such a big issue for voters.",2,0.07827851,annoyance
813,President Trump,36:39,It is a big issue for me too.,16,0.18196833,sadness
814,President Trump,36:39,It is a big issue for me too.,6,0.17970328,disappointment
815,President Trump,36:39,It is a big issue for me too.,15,0.15148646,realization
816,Savannah,36:41,"In point of fact, your administration is about to go to the Supreme Court to argue to throw out the rest of Obamacare, which includes the protections for preexisting conditions.",1,0.18164709,anger
817,Savannah,36:41,"In point of fact, your administration is about to go to the Supreme Court to argue to throw out the rest of Obamacare, which includes the protections for preexisting conditions.",2,0.14185697,annoyance
818,Savannah,36:41,"In point of fact, your administration is about to go to the Supreme Court to argue to throw out the rest of Obamacare, which includes the protections for preexisting conditions.",13,0.13882288,neutral
819,President Trump,36:50,That’s right. That’s right.,3,0.44496214,approval
820,President Trump,36:50,That’s right. That’s right.,0,0.12620705,admiration
821,President Trump,36:50,That’s right. That’s right.,13,0.11893238,neutral
822,Savannah,36:50,"So your administration is in court right now, trying to get rid of that protection.",13,0.16612428,neutral
823,Savannah,36:50,"So your administration is in court right now, trying to get rid of that protection.",15,0.1651939,realization
824,Savannah,36:50,"So your administration is in court right now, trying to get rid of that protection.",3,0.14001891,approval
825,President Trump,36:54,"In order to replace it with a much better healthcare at a much lower price. And always, under all circumstances, we are going to protect the Republicans. And maybe I changed the party a lot over the last three years, but we will protect people with preexisting conditions. And Savannah, what I want to do, get rid of the terrible Obamacare. I’ve already done it to a large extent because as you know, the individual mandate is gone. That was the worst part.",6,0.15466425,disappointment
826,President Trump,36:54,"In order to replace it with a much better healthcare at a much lower price. And always, under all circumstances, we are going to protect the Republicans. And maybe I changed the party a lot over the last three years, but we will protect people with preexisting conditions. And Savannah, what I want to do, get rid of the terrible Obamacare. I’ve already done it to a large extent because as you know, the individual mandate is gone. That was the worst part.",7,0.119037,disapproval
827,President Trump,36:54,"In order to replace it with a much better healthcare at a much lower price. And always, under all circumstances, we are going to protect the Republicans. And maybe I changed the party a lot over the last three years, but we will protect people with preexisting conditions. And Savannah, what I want to do, get rid of the terrible Obamacare. I’ve already done it to a large extent because as you know, the individual mandate is gone. That was the worst part.",16,0.11194933,sadness
828,Savannah,37:22,"You repealed, but you haven’t replaced.",7,0.30284128,disapproval
829,Savannah,37:22,"You repealed, but you haven’t replaced.",13,0.13991772,neutral
830,Savannah,37:22,"You repealed, but you haven’t replaced.",15,0.1307041,realization
831,President Trump,37:23,"No, no.",7,0.5415633,disapproval
832,President Trump,37:23,"No, no.",6,0.07701851,disappointment
833,President Trump,37:23,"No, no.",13,0.06881063,neutral
834,Savannah,37:23,"Now, you’ve been in office almost four years.",15,0.24427916,realization
835,Savannah,37:23,"Now, you’ve been in office almost four years.",3,0.17936906,approval
836,Savannah,37:23,"Now, you’ve been in office almost four years.",13,0.17420907,neutral
837,President Trump,37:26,We have done-,3,0.2574253,approval
838,President Trump,37:26,We have done-,13,0.17436995,neutral
839,President Trump,37:26,We have done-,15,0.14221679,realization
840,Savannah,37:27,"You have both houses of Congress, Senate and House, in Republican hands, and there is not a replacement yet.",7,0.30878395,disapproval
841,Savannah,37:27,"You have both houses of Congress, Senate and House, in Republican hands, and there is not a replacement yet.",6,0.15695064,disappointment
842,Savannah,37:27,"You have both houses of Congress, Senate and House, in Republican hands, and there is not a replacement yet.",15,0.108589076,realization
843,President Trump,37:33,"That’s right. I’m sorry, but if you look, we had both houses and what did we do? We got rid of the individual mandate. That went through the legislature.",5,0.23518902,curiosity
844,President Trump,37:33,"That’s right. I’m sorry, but if you look, we had both houses and what did we do? We got rid of the individual mandate. That went through the legislature.",4,0.15421744,confusion
845,President Trump,37:33,"That’s right. I’m sorry, but if you look, we had both houses and what did we do? We got rid of the individual mandate. That went through the legislature.",16,0.14291121,sadness
846,Savannah,37:39,But the promise was repeal and replace.,14,0.1925756,optimism
847,Savannah,37:39,But the promise was repeal and replace.,3,0.16509487,approval
848,Savannah,37:39,But the promise was repeal and replace.,15,0.13534965,realization
849,President Trump,37:40,"Look, look. We should be on the same side. I wanted very simple. I’m going to put it very simple. We would like to terminate it, and we would like to replace it with something that’s much less expensive and much better. We will always protect people with preexisting conditions.",14,0.2641634,optimism
850,President Trump,37:40,"Look, look. We should be on the same side. I wanted very simple. I’m going to put it very simple. We would like to terminate it, and we would like to replace it with something that’s much less expensive and much better. We will always protect people with preexisting conditions.",12,0.17952098,love
851,President Trump,37:40,"Look, look. We should be on the same side. I wanted very simple. I’m going to put it very simple. We would like to terminate it, and we would like to replace it with something that’s much less expensive and much better. We will always protect people with preexisting conditions.",3,0.15896094,approval
852,Savannah,37:59,But if you’re successful in court-,14,0.31440115,optimism
853,Savannah,37:59,But if you’re successful in court-,13,0.14102751,neutral
854,Savannah,37:59,But if you’re successful in court-,3,0.115301974,approval
855,President Trump,37:59,And here’s the thing-,13,0.33256793,neutral
856,President Trump,37:59,And here’s the thing-,3,0.14563748,approval
857,President Trump,37:59,And here’s the thing-,15,0.10759927,realization
858,Savannah,37:59,"… in November, those preexisting conditions, that promise will be gone.",14,0.21340784,optimism
859,Savannah,37:59,"… in November, those preexisting conditions, that promise will be gone.",16,0.1676349,sadness
860,Savannah,37:59,"… in November, those preexisting conditions, that promise will be gone.",6,0.13462259,disappointment
861,President Trump,38:00,"If we don’t succeed, we are running the remnants of whatever’s left because we took it apart. We are running the remnants of whatever’s left much better than the previous administration, which ran it very badly, but we’d like to have new healthcare much better and much less expensive.",14,0.29568616,optimism
862,President Trump,38:00,"If we don’t succeed, we are running the remnants of whatever’s left because we took it apart. We are running the remnants of whatever’s left much better than the previous administration, which ran it very badly, but we’d like to have new healthcare much better and much less expensive.",3,0.13326707,approval
863,President Trump,38:00,"If we don’t succeed, we are running the remnants of whatever’s left because we took it apart. We are running the remnants of whatever’s left much better than the previous administration, which ran it very badly, but we’d like to have new healthcare much better and much less expensive.",0,0.074586526,admiration
864,Savannah,38:16,"Let me get to question number five. And you’ll like this, he’s stuck in traffic. His name is Joe White. He is registered as a Democrat. He says he’s leaning toward Biden and voted for Hillary Clinton in 2016. And his question was a, a second stimulus payment has been broadly agreed upon by the Republicans and Democrats, and yet, now we’re in October and it’s still not passed. Why not use your office to make the second stimulus payment a separate targeted emergency relief package to help Americans weather the pandemic?",12,0.24085362,love
865,Savannah,38:16,"Let me get to question number five. And you’ll like this, he’s stuck in traffic. His name is Joe White. He is registered as a Democrat. He says he’s leaning toward Biden and voted for Hillary Clinton in 2016. And his question was a, a second stimulus payment has been broadly agreed upon by the Republicans and Democrats, and yet, now we’re in October and it’s still not passed. Why not use your office to make the second stimulus payment a separate targeted emergency relief package to help Americans weather the pandemic?",5,0.14863162,curiosity
866,Savannah,38:16,"Let me get to question number five. And you’ll like this, he’s stuck in traffic. His name is Joe White. He is registered as a Democrat. He says he’s leaning toward Biden and voted for Hillary Clinton in 2016. And his question was a, a second stimulus payment has been broadly agreed upon by the Republicans and Democrats, and yet, now we’re in October and it’s still not passed. Why not use your office to make the second stimulus payment a separate targeted emergency relief package to help Americans weather the pandemic?",4,0.094402365,confusion
867,President Trump,38:43,"Well, we’ve actually passed three packages, and we’re on our fourth, and I agree with him 100%. He should vote for me. The problem you have is Nancy Pelosi. She couldn’t care less about the worker. She couldn’t care less about our people. And we should have a stimulus, and I want a stimulus. The Republicans will approve a stimulus. The problem is she doesn’t want to do it because she thinks it’s bad for her election. The fact is, she’s wrong because people know she’s in our way, she’s not approving it, she doesn’t appreciate our people, and she doesn’t appreciate, at all, our workers. Nancy Pelosi, we are ready to sign and pass stimulus, but she’s got to approve it.",7,0.39455912,disapproval
868,President Trump,38:43,"Well, we’ve actually passed three packages, and we’re on our fourth, and I agree with him 100%. He should vote for me. The problem you have is Nancy Pelosi. She couldn’t care less about the worker. She couldn’t care less about our people. And we should have a stimulus, and I want a stimulus. The Republicans will approve a stimulus. The problem is she doesn’t want to do it because she thinks it’s bad for her election. The fact is, she’s wrong because people know she’s in our way, she’s not approving it, she doesn’t appreciate our people, and she doesn’t appreciate, at all, our workers. Nancy Pelosi, we are ready to sign and pass stimulus, but she’s got to approve it.",6,0.13541359,disappointment
869,President Trump,38:43,"Well, we’ve actually passed three packages, and we’re on our fourth, and I agree with him 100%. He should vote for me. The problem you have is Nancy Pelosi. She couldn’t care less about the worker. She couldn’t care less about our people. And we should have a stimulus, and I want a stimulus. The Republicans will approve a stimulus. The problem is she doesn’t want to do it because she thinks it’s bad for her election. The fact is, she’s wrong because people know she’s in our way, she’s not approving it, she doesn’t appreciate our people, and she doesn’t appreciate, at all, our workers. Nancy Pelosi, we are ready to sign and pass stimulus, but she’s got to approve it.",15,0.08835843,realization
870,Savannah,39:21,"People do not love the back and forth of Washington, but this has been a rollercoaster. Back in early October, you one day tweeted, “No more negotiations until after election day. I’m walking away.” Then, I think the next couple of days you said, “Maybe we can do something targeted.”",14,0.2908504,optimism
871,Savannah,39:21,"People do not love the back and forth of Washington, but this has been a rollercoaster. Back in early October, you one day tweeted, “No more negotiations until after election day. I’m walking away.” Then, I think the next couple of days you said, “Maybe we can do something targeted.”",15,0.09188754,realization
872,Savannah,39:21,"People do not love the back and forth of Washington, but this has been a rollercoaster. Back in early October, you one day tweeted, “No more negotiations until after election day. I’m walking away.” Then, I think the next couple of days you said, “Maybe we can do something targeted.”",3,0.080158256,approval
873,President Trump,39:38,That’s right.,3,0.45306298,approval
874,President Trump,39:38,That’s right.,13,0.13861686,neutral
875,President Trump,39:38,That’s right.,15,0.095482275,realization
876,Savannah,39:38,"Then you said, “I want a big, big bill.” But then Senate Republicans said, “No, we’re not for that.” So you are the big deal-maker. How come this is so… You yourself had changed positions.",5,0.13614011,curiosity
877,Savannah,39:38,"Then you said, “I want a big, big bill.” But then Senate Republicans said, “No, we’re not for that.” So you are the big deal-maker. How come this is so… You yourself had changed positions.",17,0.13417356,surprise
878,Savannah,39:38,"Then you said, “I want a big, big bill.” But then Senate Republicans said, “No, we’re not for that.” So you are the big deal-maker. How come this is so… You yourself had changed positions.",15,0.123948984,realization
879,President Trump,39:59,That’s right. Did you ever hear a word called negotiation when negotiating? Okay. I’m negotiating-,5,0.22151434,curiosity
880,President Trump,39:59,That’s right. Did you ever hear a word called negotiation when negotiating? Okay. I’m negotiating-,3,0.16043513,approval
881,President Trump,39:59,That’s right. Did you ever hear a word called negotiation when negotiating? Okay. I’m negotiating-,13,0.14202496,neutral
882,Savannah,39:59,But people’s lives are hanging in the balance.,15,0.17246369,realization
883,Savannah,39:59,But people’s lives are hanging in the balance.,6,0.14273079,disappointment
884,Savannah,39:59,But people’s lives are hanging in the balance.,7,0.11908279,disapproval
885,President Trump,39:59,"You know what? And you know who I’m negotiating against? Nancy Pelosi, because she doesn’t want to give them money. We should have stimulus. This was not our people’s fault. This was China’s fault. And she’s penalizing our people. I’m ready to sign a big, beautiful stimulus. You saw the other day, I said, “Go big or go home.” Right?",5,0.3737348,curiosity
886,President Trump,39:59,"You know what? And you know who I’m negotiating against? Nancy Pelosi, because she doesn’t want to give them money. We should have stimulus. This was not our people’s fault. This was China’s fault. And she’s penalizing our people. I’m ready to sign a big, beautiful stimulus. You saw the other day, I said, “Go big or go home.” Right?",4,0.104875125,confusion
887,President Trump,39:59,"You know what? And you know who I’m negotiating against? Nancy Pelosi, because she doesn’t want to give them money. We should have stimulus. This was not our people’s fault. This was China’s fault. And she’s penalizing our people. I’m ready to sign a big, beautiful stimulus. You saw the other day, I said, “Go big or go home.” Right?",13,0.06807717,neutral
888,Savannah,40:15,That’s what I was talking about.,15,0.25489315,realization
889,Savannah,40:15,That’s what I was talking about.,13,0.20251267,neutral
890,Savannah,40:15,That’s what I was talking about.,3,0.13827504,approval
891,President Trump,40:15,I want it to be big. I want it to be bold. I want the money to go to directly to the people.,14,0.26475197,optimism
892,President Trump,40:15,I want it to be big. I want it to be bold. I want the money to go to directly to the people.,3,0.19096144,approval
893,President Trump,40:15,I want it to be big. I want it to be bold. I want the money to go to directly to the people.,13,0.11167852,neutral
894,Savannah,40:19,"Senate Republicans with you, they’re going to go big?",5,0.5503771,curiosity
895,Savannah,40:19,"Senate Republicans with you, they’re going to go big?",4,0.1674154,confusion
896,Savannah,40:19,"Senate Republicans with you, they’re going to go big?",13,0.056845013,neutral
897,President Trump,40:22,"They’ll go. Yeah, they’ll go. They’ll go. They’re going be very active-",14,0.34374142,optimism
898,President Trump,40:22,"They’ll go. Yeah, they’ll go. They’ll go. They’re going be very active-",3,0.19784158,approval
899,President Trump,40:22,"They’ll go. Yeah, they’ll go. They’ll go. They’re going be very active-",8,0.092964284,excitement
900,Savannah,40:24,"Okay, because so far, they have not said they would.",7,0.29325205,disapproval
901,Savannah,40:24,"Okay, because so far, they have not said they would.",15,0.17189394,realization
902,Savannah,40:24,"Okay, because so far, they have not said they would.",3,0.11078038,approval
903,President Trump,40:24,"I know, because I haven’t asked them to because I can’t get through Nancy Pelosi.",6,0.22248523,disappointment
904,President Trump,40:24,"I know, because I haven’t asked them to because I can’t get through Nancy Pelosi.",7,0.2006484,disapproval
905,President Trump,40:24,"I know, because I haven’t asked them to because I can’t get through Nancy Pelosi.",15,0.17973441,realization
906,Savannah,40:27,Okay.,3,0.42504013,approval
907,Savannah,40:27,Okay.,13,0.16947357,neutral
908,Savannah,40:27,Okay.,0,0.086436674,admiration
909,President Trump,40:28,"If Nancy Pelosi and I, through my representatives or directly, I don’t care, if we agree to something, the Republicans will agree to it.",7,0.20864728,disapproval
910,President Trump,40:28,"If Nancy Pelosi and I, through my representatives or directly, I don’t care, if we agree to something, the Republicans will agree to it.",14,0.15128493,optimism
911,President Trump,40:28,"If Nancy Pelosi and I, through my representatives or directly, I don’t care, if we agree to something, the Republicans will agree to it.",3,0.14193505,approval
912,Savannah,40:36,"Okay. Our next question comes from… Oh, this is interesting. She voted for Clinton in 2016, but recently changed her registration from Democrat to Independent. She says she’s truly undecided. Her name’s Becky Lightman. Hello, Becky. What’s your question?",5,0.463219,curiosity
913,Savannah,40:36,"Okay. Our next question comes from… Oh, this is interesting. She voted for Clinton in 2016, but recently changed her registration from Democrat to Independent. She says she’s truly undecided. Her name’s Becky Lightman. Hello, Becky. What’s your question?",4,0.14582425,confusion
914,Savannah,40:36,"Okay. Our next question comes from… Oh, this is interesting. She voted for Clinton in 2016, but recently changed her registration from Democrat to Independent. She says she’s truly undecided. Her name’s Becky Lightman. Hello, Becky. What’s your question?",17,0.07789745,surprise
915,President Trump,40:52,How are you?,5,0.5043952,curiosity
916,President Trump,40:52,How are you?,4,0.30786362,confusion
917,President Trump,40:52,How are you?,17,0.037284512,surprise
918,Barbara Peña,40:53,"Hi, I’m great. How are you?",5,0.2115382,curiosity
919,Barbara Peña,40:53,"Hi, I’m great. How are you?",0,0.19911623,admiration
920,Barbara Peña,40:53,"Hi, I’m great. How are you?",10,0.17945698,gratitude
921,President Trump,40:53,Nice to see you. Thank you.,10,0.6985995,gratitude
922,President Trump,40:53,Nice to see you. Thank you.,0,0.13204412,admiration
923,President Trump,40:53,Nice to see you. Thank you.,11,0.043415178,joy
924,Barbara Peña,40:54,"Good to see you. So corporate tax rates are a hot button issue and you have cut corporate tax rates. And your opponent, Joe Biden, is planning to raise them. A lot of Americans think that corporations don’t pay their share of taxes and want to see those tax rates increase. What do you say to those Americans to maybe tell them why you want the corporate tax rate lower and why that helps them?",5,0.30178532,curiosity
925,Barbara Peña,40:54,"Good to see you. So corporate tax rates are a hot button issue and you have cut corporate tax rates. And your opponent, Joe Biden, is planning to raise them. A lot of Americans think that corporations don’t pay their share of taxes and want to see those tax rates increase. What do you say to those Americans to maybe tell them why you want the corporate tax rate lower and why that helps them?",4,0.1412847,confusion
926,Barbara Peña,40:54,"Good to see you. So corporate tax rates are a hot button issue and you have cut corporate tax rates. And your opponent, Joe Biden, is planning to raise them. A lot of Americans think that corporations don’t pay their share of taxes and want to see those tax rates increase. What do you say to those Americans to maybe tell them why you want the corporate tax rate lower and why that helps them?",0,0.10764989,admiration
927,President Trump,41:20,"It’s a great question. We’ve created more jobs than this country has ever created. We were up to 160 million jobs. We were never even close to that number. We were just hitting 160 million jobs, companies are pouring into our nation because of the tax rate, and if Biden comes in and raises taxes on everybody, including middle income taxes, which he wants to do, you will blow this thing, and you’ll end up with a depression, the likes of which you’ve never had. That’s what’s going to happen. We have something that’s really good. The reason we’re coming back so strong is because we built a very strong foundation. Companies are moving in. Car companies are moving into Michigan, into Ohio, into South Carolina, and North Carolina just today, so what’s happening is, they’re coming in because we reduced the taxes. Our taxes, our corporate taxes were the highest in the world, and now they’re among the lower taxes. They’re not the lowest, but they’re among the lowest. And what that means, is jobs, but also we’re doing a very big, and we’ve done a very big, middle income tax package. So if we get in, we’re going to do the middle income tax package, but it’s a great question. And if he comes along and raises rates, all those companies that are coming in, they will leave the U.S. so fast your head will spin. We can’t let that happen. Thank you.",0,0.31941843,admiration
928,President Trump,41:20,"It’s a great question. We’ve created more jobs than this country has ever created. We were up to 160 million jobs. We were never even close to that number. We were just hitting 160 million jobs, companies are pouring into our nation because of the tax rate, and if Biden comes in and raises taxes on everybody, including middle income taxes, which he wants to do, you will blow this thing, and you’ll end up with a depression, the likes of which you’ve never had. That’s what’s going to happen. We have something that’s really good. The reason we’re coming back so strong is because we built a very strong foundation. Companies are moving in. Car companies are moving into Michigan, into Ohio, into South Carolina, and North Carolina just today, so what’s happening is, they’re coming in because we reduced the taxes. Our taxes, our corporate taxes were the highest in the world, and now they’re among the lower taxes. They’re not the lowest, but they’re among the lowest. And what that means, is jobs, but also we’re doing a very big, and we’ve done a very big, middle income tax package. So if we get in, we’re going to do the middle income tax package, but it’s a great question. And if he comes along and raises rates, all those companies that are coming in, they will leave the U.S. so fast your head will spin. We can’t let that happen. Thank you.",14,0.14335209,optimism
929,President Trump,41:20,"It’s a great question. We’ve created more jobs than this country has ever created. We were up to 160 million jobs. We were never even close to that number. We were just hitting 160 million jobs, companies are pouring into our nation because of the tax rate, and if Biden comes in and raises taxes on everybody, including middle income taxes, which he wants to do, you will blow this thing, and you’ll end up with a depression, the likes of which you’ve never had. That’s what’s going to happen. We have something that’s really good. The reason we’re coming back so strong is because we built a very strong foundation. Companies are moving in. Car companies are moving into Michigan, into Ohio, into South Carolina, and North Carolina just today, so what’s happening is, they’re coming in because we reduced the taxes. Our taxes, our corporate taxes were the highest in the world, and now they’re among the lower taxes. They’re not the lowest, but they’re among the lowest. And what that means, is jobs, but also we’re doing a very big, and we’ve done a very big, middle income tax package. So if we get in, we’re going to do the middle income tax package, but it’s a great question. And if he comes along and raises rates, all those companies that are coming in, they will leave the U.S. so fast your head will spin. We can’t let that happen. Thank you.",10,0.12027565,gratitude
930,Savannah,42:33,"On the subject of taxes, as you know, the New York times has obtained, it says years of your tax returns among other things, it says that you have debts of approximately $421 million that you have personally guaranteed, and that will come due in the next four years. The question is, on behalf of voters, who do you owe $421 million to?",5,0.4406412,curiosity
931,Savannah,42:33,"On the subject of taxes, as you know, the New York times has obtained, it says years of your tax returns among other things, it says that you have debts of approximately $421 million that you have personally guaranteed, and that will come due in the next four years. The question is, on behalf of voters, who do you owe $421 million to?",4,0.24837545,confusion
